;KONE»N… POÿADÕ SPAC 2010;;;;;;;;;;;;;;;;;;;;;;;
9.;CELTA;Tom·ö;DIDI  S  FRIENDS  CLUB;327,3;44;0;44;0;49;0;41,8;0;0;37,4;0;DNF;0;0;37,4;37,4;36,3;327,3;96;1
10.;MINDEK;Tom·ö;Pÿ¡TEL…  ZELEN…HO  ⁄DOLÕ;319;0;37,4;0;0;0;36,3;36,3;41,8;0;44;0;37,4;0;0;41,8;0;44;319;96;1
11.;MARTIN¡K;Tom·ö;SK VALAäSK…HO KR¡LOVSTVÕ;254,7;33;31,9;36,3;DNF;0;27,5;DNF;0;0;25,3;0;0;35,8;0;0;33;31,9;254,7;96;1
12.;BABAN;Marcel;SDH  STONAVA;245,3;41,8;DNF;0;0;0;31,9;28,6;0;0;34,1;0;0;0;0;29,7;41,8;37,4;245,3;96;1
13.;BENÕ»EK;Tom·ö;CK FRENäT¡T P.R. 2;240,4;0;0;0;0;0;0;0;0;33;8,8;34,1;30,8;31,4;30,8;18,7;29,7;23,1;240,4;96;1
14.;KOKEä;Pavel;RACING OLEäN¡,  F-M  1;235,6;39,6;41,8;0;0;0;37;0;37,4;0;0;0;0;49;0;30,8;0;0;235,6;96;1
15.;KOL¡»EK;Petr;CK  FESO  PETÿVALD;210,9;0;0;0;0;0;0;29,7;34,1;0;36,3;0;0;44,6;0;31;0;35,2;210,9;96;1
16.;HARABIä;Radim;SK VALAäSK…HO KR¡LOVSTVÕ;184,9;0;0;0;DNF;28,1;17,6;20,9;0;0;11;0;0;33,6;0;22;27,5;24,2;184,9;96;1
17.;MACHOTKA;Karel;YOGI  RACING  OSTRAVA  2;138,1;0;0;0;30,8;42,4;0;0;0;0;0;0;0;0;0;31,9;0;33;138,1;96;1
18.;VOREL;Tom·ö;TRIATLON  KLUB  OSTRAVA;136,4;0;24,2;31,9;17,6;0;19,8;14,3;0;0;13,2;0;0;0;0;15,4;0;0;136,4;96;1
19.;KRHUT;Martin;BAGBIKE;135,3;28,6;28,6;0;28,6;0;25,3;0;0;0;24,2;0;0;0;0;0;0;0;135,3;96;1
20.;VR¡BEL;David;SK VALAäSK…HO KR¡LOVSTVÕ;120,5;0;0;0;22;34,7;DNF;DNF;0;0;0;0;31,9;0;0;0;31,9;0;120,5;96;1
21.;HEJNEä;Leopold;BAGBIKE;103,4;26,4;DNF;0;26,4;0;22;0;0;0;28,6;0;0;0;0;0;0;0;103,4;96;1
22.;KRPEC;Luk·ö;ROCKTECHNIK  TRIATLON;98;34;33;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;98;96;0
23.;KR¡L;Martin;YOGI  RACING  OSTRAVA  1;90,2;0;DNF;34,1;0;0;26,4;0;0;0;29,7;0;0;0;0;0;0;0;90,2;96;1
24.;KU»ERA;Marek;BAGBIKE;88;24,2;0;0;0;0;28,6;0;0;0;35,2;0;0;0;0;0;0;0;88;96;1
25.;CH›LEK;Patrik;CK FRENäT¡T P.R. ;82;0;28;0;0;0;0;0;0;0;24;0;0;30;0;0;0;0;82;96;0
26.;SAS;David;»KD  OPAVA;82;0;0;0;0;26;10;24;0;0;0;0;0;0;0;22;0;0;82;96;0
27.;KARMELITA;Tom·ö;HaF OPAVA;79;0;0;0;27;0;0;0;0;0;0;0;0;27;0;25;0;0;79;96;0
28.;PLUCNAR;Pavel;TJ  Té  TÿINEC;76,5;0;0;0;0;29,2;0;0;27,5;0;19,8;0;0;0;0;0;0;0;76,5;96;1
29.;PRAé¡K;Kamil;DEVOSS;72;0;36;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;72;96;0
30.;POVALA;Roman;ROéNOV;65;0;0;0;17;0;0;0;0;31;17;0;0;0;0;0;0;0;65;96;0
31.;OR¡LEK;Duöan;PINARELLO  SPORTFULL  TEAM;64;0;0;0;0;0;32;0;0;0;0;0;0;0;0;32;0;0;64;96;0
32.;RAäKA;ZbynÏk;CK FRENäT¡T P.R. 2;62,2;20,9;0;0;0;31,4;0;0;0;0;9,9;0;0;0;0;0;0;0;62,2;96;1
33.;éEBR¡K;Radim;TJ KOLÕK BOHUMÕN  1;60,5;19,8;0;0;0;0;0;0;0;0;14,3;0;0;0;0;0;0;26,4;60,5;96;1
34.;GIERC;David;OSTRAVA;60;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;24;29;60;96;0
35.;BACHMAN;Milan;AIROO.CZFRM;59;0;0;0;0;0;30;29;0;0;0;0;0;0;0;0;0;0;59;96;0
36.;REK;Filip;SK VALAäSK…HO KR¡LOVSTVÕ;57,8;0;0;0;0;32,5;0;25,3;0;0;0;0;0;0;0;0;0;0;57,8;96;1
37.;MLODYNIA;Lukas;BRZEG;56;0;0;0;0;0;0;0;0;0;0;0;0;0;33;23;0;0;56;96;0
38.;PASE»N›;David;SK VALAäSK…HO KR¡LOVSTVÕ;55,6;0;0;0;19,8;35,8;0;0;0;0;0;0;0;0;0;0;0;0;55,6;96;1
39.;KALABIS;Ji¯Ì;TJ  PÕSE»N¡;52;0;0;0;22;0;0;30;0;0;0;0;0;0;0;0;0;0;52;96;0
40.;GUZIUR;Dalibor;RACING OLEäN¡,  F-M  ;42;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;26;42;96;0
41.;KAPLON;Julian;GLIWICE;41;0;0;0;21;0;0;20;0;0;0;0;0;0;0;0;0;0;41;96;0
42.;HOMOLA;Libor;KCK  CYKLOTEAM  ZLÕN;40;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;40;96;0
43.;BLINKA;LudÏk;CYKLO MXM HULÕN;40;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;40;96;0
44.;SCHNERCH;Martin;CYKLO  STAR  CEMO  MOKR¡;39,6;0;0;0;0;0;15,4;24,2;0;0;0;0;0;0;0;0;0;0;39,6;96;1
45.;MLYN¡ÿ;Vlastimil;ACS  DRAK  VRBNO P. PRADÃDEM;38;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;96;0
46.;KÿIéAN;Pavol;;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;38;96;0
47.;KL¡äTERKA;Tom·ö;ACK STAR¡ VES n.O. ;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;38;96;0
48.;JURE»KA;Roman;CK FRENäT¡T P.R. 1;37,4;25,3;0;0;0;0;0;0;0;0;12,1;0;0;0;0;0;0;0;37,4;96;1
49.;MTODYNIA;Lukasz;V - TEAM;36;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;36;96;0
50.;RU»KA;Richard;UCSH;36;0;DNF;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;36;96;0
51.;Z¡ME»NÕK;Ivo;KOLA  CIHAL  CZ;35;20;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;35;96;0
52.;KU»ERA;Ivo;KCK  ZLÕN;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34;96;0
53.;LECHOSZEST;Damian;LECH  BABOROW;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;96;0
54.;SYCHOVSK›;Petr;IVT  N¡CHOD;33;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;33;96;0
55.;KANTOR;Tom·ö;TJ  Té  TÿINEC;33;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;33;96;0
56.;CHALOUPKA;Petr;SOK  R›MAÿOV;32;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;32;96;0
57.;KONE»N›;Luk·ö;CK VLASTIBOR KONE»N›;32;0;0;0;0;0;0;0;0;0;0;0;0;DQ;32;0;0;0;32;96;0
58.;FIGURA;Michal;FORMAN  CYCLING  TEAM;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;31;96;0
59.;STOCKER;Richard;SDH  STONAVA;30,3;0;DNF;0;0;30,3;0;0;0;0;0;0;0;0;0;0;0;0;30,3;96;1
60.;KOPECK›;Tom·ö;ZHOR;30;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;96;0
61.;BIERYT;Zbigniew;SPEEDY  GONZALES;29;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;29;96;0
62.;FOLTYS;Ji¯Ì;INSPORTLINE;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;96;0
63.;BAJER;Svatopluk;FORMAN  CYCLING  TEAM;28;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;28;96;0
64.;TRUSZKIEWIECZ;Tomasz;ERA  BIKE  TEAM;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;96;0
65.;DROZDA;Daniel;JELC - LASKOVICE;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;26;96;0
66.;HAVLÕ»EK;Robert;YOGI  RACING  OSTRAVA  1;25,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,3;25,3;96;1
67.;HOR¡K;RenÈ;TJ  PÕSE»N¡;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;25;96;0
68.;SEDL¡»EK;Dan;BIKE  TEAM  KOLA  KA“KOVSK›;25;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;25;96;0
69.;POKORN›;Robert;KRAVAÿE;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;24;96;0
70.;PYTEL;JaromÌr;BAGBIKE;23,1;23,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,1;96;1
71.;GROäEK;Luboö;BMC  RACING  TEAM;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;96;0
72.;CHUDÃJ;Marek;CYKLO  JESENÕK;23;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23;96;0
73.;FOUKAL;Libor;SPORT  KOMPLEX  BÿECLAV;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;22;96;0
74.;MICHNA;Roman;STUDIOSOLARIS.CZ;21;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21;96;0
75.;KUDLEK;Zbygniew;RYBNIK;19;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;19;96;0
76.;KANOCZ;Rastislav;PROFI  2;19;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19;96;0
77.;BYRTUS;Ivo;SK MADT - SPORT  KLAPKA;18,7;0;0;0;0;0;18,7;0;0;0;0;0;0;0;0;0;0;0;18,7;96;1
78.;PAVELKA;Miroslav;VISIMPEX;18;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;18;96;0
79.;HOR¡K;»estmÌr;OD  MORAVA;16;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;16;96;0
80.;HLAWICZKA;Martin;;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;16;96;0
81.;DOHNAL;Bohuslav;VELOSPORT  HOR¡K;15;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15;96;0
82.;KULA;Tomasz;PAP TEAM;15;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;15;96;0
83.;GREGORZYCA;SladomÌr;;15;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;15;96;0
84.;JORDAN;Petr;äMEJDI HRABYNÃ;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;96;0
85.;MI»UNEK;Jakub;BULDOCI  RAPOTÕN;14;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;14;96;0
86.;KOV¡ÿ;Daniel;CYKLO  JESENÕK;14;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14;96;0
87.;HRUB›;Luk·ö;DOBROSLAVICE;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;13;96;0
88.;DULAVA;David;;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;13;96;0
89.;PAVLÕK;VÌt;GALAXY  TEAM  HRANICE;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;12;96;0
90.;GREGORZYCA;Staöek;GLIWICE;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0
91.;TYCAR;Roman;RCS;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0
92.;KOéUäNÕK;AntonÌn;ÿEPIäTÃ;0;0;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;96;0
93.;MIKA;Rafal;PAP  TEAM;0;0;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;96;0
94.;CYPRA;ZbynÏk;VIZOVICE;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0
95.;MLYN¡ÿ;ZdenÏk;MAX  CURSOR;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0
96.;KEMPA;Jan;;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie C;;;;;;;;»asovka;;;;;;;;;;;;;;;
;;;;;Sta¯ÌË;Tour de;Mlyn.;O cenu;VelkÈ;Velk·;Tour de;Tour de;Memor.;Cena;5 hod;Stonav.;VC;Paskov.;MokrÈ ;Petrov.;»asovka;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Ëas.;»upek;Ëas.;Krnova;Heral.;Polom;S·dek;Javor.;A.Dohn.;Continen;BohumÌn;Ëas.;Laöska;kriù·k;Lazce;Ëas.;Kr·sn·;celkem;;
1.;ZOK;Bogdan;SK äAFRATA BOHUMÕN;484,6;39,6;41,8;37,4;41,8;41,3;41,8;44;44;37,4;44;44;39,6;49;44;44;44;44;721,7;75;1
2.;BENEä;Petr;YOGI RACING TEAM OSTRAVA  2;452,2;36,3;44;0;0;46,8;39,6;39,6;34,1;41,8;36,3;0;37,4;46,8;41,8;41,8;0;36,3;522,6;75;1
3.;GALUäKA;Tom·ö;SK  äAFRATA  BOHUMÕN;448,9;41,8;36,3;39,6;39,6;42,4;31,9;37,4;0;34,1;34,1;41,8;44;41,3;34,1;39,6;41,8;39,6;619,4;75;1
4.;GRUSSMANN;V·clav;LONGUS - DEXTER;418,1;29,7;33;33;35,2;34,7;35,2;31,9;37,4;28,6;37,4;39,6;33;44,6;36,3;36,3;39,6;41,8;607,3;75;1
5.;LACH;Alan;RACING OLEäN¡,  F-M  1;394,9;33;0;34,1;33;0;36,3;36,3;39,6;0;41,8;0;30,8;0;0;37,4;35,2;37,4;394,9;75;1
6.;GIRACZKA;Martin;SK äAFRATA BOHUMÕN;393,3;37,4;0;36,3;0;39,1;33;29,7;31,9;39,6;31,9;36,3;36,3;27;39,6;0;0;31,9;450;75;1
7.;FIERLA;Jan;CK  FESO  PETÿVALD;365,3;26,4;29,7;27,5;34,1;32,5;0;26,4;30,8;35,2;29,7;37,4;28,6;39,1;35,2;0;33;0;445,6;75;1
8.;FRANTA;Roman;RACING OLEäN¡,  F-M  1;348,8;27,5;30,8;29,7;26,4;31,4;29,7;33;29,7;30,8;33;0;27,5;30,3;33;33;34,1;0;459,9;75;1
9.;WIDENKA;Aleö;TJ  KOLÕK  BOHUMÕN  1;331,7;34,1;26,4;31,9;23,1;36,9;DNF;0;27,5;27,5;23,1;0;35,2;0;0;0;30,8;35,2;331,7;75;1
10.;SOKOL;Pavel;CYKLOKRAMO SUCHDOL N.O.  "A";325,7;24,2;23,1;28,6;16,5;30,3;DNF;18,7;0;26,4;27,5;0;29,7;31,4;30,8;30,8;31,9;34,1;384;75;1
11.;BLACHOWSK›;Riszard;CK  ORLÕK  ORLOV¡  1;323,5;0;25,3;22;24,2;28,1;18,7;0;25,3;31,9;25,3;34,1;24,2;36,9;29,7;29,7;27,5;29,7;412,6;75;1
12.;HELCEL;Martin ;MH BIKE KLUB HAVÕÿOV O.S.;305,3;44;0;41,8;30,8;44,6;30,8;35,2;36,3;0;0;0;41,8;0;0;0;0;0;305,3;75;1
13.;JAKL;Ji¯Ì;TRIATLON  KLUB  OSTRAVA;287,2;23,1;19,8;23,1;14,3;27;12,1;16,5;26,4;24,2;24,2;0;26,4;29,2;0;26,4;26,4;30,8;349,9;75;1
14.;äKARKA;Ji¯Ì;RIDLEY;261,9;22;20,9;0;DNF;24,8;14,3;14,3;0;0;0;0;23,1;33,6;27,5;27,5;28,6;25,3;261,9;75;1
15.;VODI»KA;ätÏp·n;CYKLOSPORT PÿIKRYL, ST.VES N.O.;249,8;18,7;15,4;24,2;15,4;23,7;8,8;13,2;0;23,1;0;0;20,9;24,8;26,4;24,2;24,2;24,2;287,2;75;1
16.;KRCH“¡K;Pavel;ACK STAR¡ VES n.O.  "A";249,2;20,9;0;20,9;18,7;0;9,9;15,4;23,1;0;22;35,2;0;28,1;28,6;0;0;26,4;249,2;75;1
17.;WENZEL;Roman;MAXCURSOR;242,6;30,8;27,5;0;22;0;24,2;28,6;0;36,3;0;0;0;35,8;37,4;0;0;0;242,6;75;1
18.;RUPA;Miroslav;YOGI RACING TEAM OSTRAVA  2;219,5;31,9;24,2;35,2;20,9;38;19,8;19,8;0;29,7;0;0;0;0;0;0;0;0;219,5;75;1
19.;äIME»EK;Radim;PÿÕBOR;215;15;15;23;0;0;0;0;0;23;19;0;20;25;23;26;0;26;215;75;0
20.;KOPÿIVA;Miroslav;CK FRENäT¡T P.R. 1;190,4;17,6;0;19,8;0;29,2;7,7;0;22;DNF;0;0;25,3;22,6;0;0;25,3;20,9;190,4;75;1
21.;MALE“¡K;Richard;;177,7;28,6;35,2;26,4;0;33,6;28,6;25,3;0;0;0;0;0;0;0;0;0;0;177,7;75;1
22.;WILHELM;Jaroslav;TJ KOLÕK BOHUMÕN  1;176,6;0;0;0;0;25,9;0;0;28,6;0;26,4;33;0;0;0;0;29,7;33;176,6;75;1
23.;SATINSK›;Alexandr;YOGI RACING TEAM OSTRAVA  2;170;0;37,4;0;0;35,8;27,5;0;0;0;35,2;0;0;0;0;34,1;0;0;170;75;1
24.;LYSEK;VladimÌr;CK FRENäT¡T P.R. 1;156,8;35,2;0;44;0;40,2;0;0;0;0;0;0;0;0;0;0;37,4;0;156,8;75;1
25.;HOLEä;Ji¯Ì;CK  HOBBY  BOHUMÕN  ;120,6;0;0;0;0;0;0;10;0;0;0;0;19,8;23,7;0;20,9;23,1;23,1;120,6;75;1
26.;äÕMA;Martin;MAX CURSOR;116;0;36;0;40;0;40;0;0;0;0;0;0;0;0;0;0;0;116;75;0
27.;MARä¡LEK;Tom·ö;RACING OLEäN¡,  F-M  1;98,5;0;0;0;0;0;0;0;33;0;30,8;0;0;34,7;0;0;0;0;98,5;75;1
28.;SÕKORA;Miroslav;TJ  Té  TÿINEC;94,6;25,3;0;0;0;0;0;27,5;41,8;0;0;0;0;0;0;0;0;0;94,6;75;1
29.;MI»KO;Jan;CK  FESO  PETÿVALD;90;0;0;0;0;0;0;0;0;0;0;0;29;32;29;0;0;0;90;75;0
30.;GˆRLICH;Petr;BAGBIKE;79,8;19,8;22;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;79,8;75;1
31.;LAZECK›;Petr;NOVATOP - LAPIERR;79;0;0;0;0;16;15;19;0;0;0;0;0;0;0;29;0;0;79;75;0
32.;PETRUä;LubomÌr;ACS  DRAK  VRBNO P. PRADÃDEM;72;0;0;0;23;0;21;28;0;0;0;0;0;0;0;0;0;0;72;75;0
33.;KVÃT¡K;Ji¯Ì;CYKLO  JESENÕK;71;0;0;0;33;0;0;38;0;0;0;0;0;0;0;0;0;0;71;75;0
34.;HRUäKA;Martin;UFO  BIKE;68;0;17;0;0;0;12;16;0;0;0;0;0;0;0;23;0;0;68;75;0
35.;BAL¡K;Leoö;ACS  DRAK  VRBNO P. PRADÃDEM;64;0;0;0;34;0;0;0;0;30;0;0;0;0;0;0;0;0;64;75;0
36.;SCHMIED;Bed¯ich;;64;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;33;0;64;75;0
37.;ZVONÕ»EK;RadomÌr;CYKLOSPORT  CHROPYNÃ  KTM;62,7;0;28,6;0;0;0;0;34,1;0;0;0;0;0;0;0;0;0;0;62,7;75;1
38.;DRZEWIECKI;Jacek;CTC  CZESTOCHOWA;62;0;0;28;0;0;34;0;0;0;0;0;0;0;0;0;0;0;62;75;0
39.;WAWRZYNKIEWICZ;Edward;GMG  GLIWICE;51;0;31;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;51;75;0
40.;RADZKI;Tomasz;DOBÿE  SKLEPY  ROWEROWE  AUTHOR;48;0;29;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;48;75;0
41.;JUÿÕK;Kamil;CYKLO  JESENÕK;48;0;0;0;27;0;0;21;0;0;0;0;0;0;0;0;0;0;48;75;0
42.;VÕTE»EK;Petr;TJ KOLÕK BOHUMÕN  1;46,8;15,4;0;0;0;21,5;0;9,9;0;0;0;0;0;0;0;0;0;0;46,8;75;1
43.;CHRU“¡K;Martin;YOGI RACING TEAM  OSTRAVA  ;44;0;0;0;0;0;24;20;0;0;0;0;0;0;0;0;0;0;44;75;0
44.;VALAäEK;Marian;;40;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;40;75;0
45.;HN¡T;Aleö;DUKO  R›MAÿOV;40;0;0;0;18;0;0;22;0;0;0;0;0;0;0;0;0;0;40;75;0
46.;PROKEä;Petr;CHOMUTOV;40;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;40;75;0
47.;CHMURA;Petr;OSTRAVA;39;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;25;39;75;0
